channel,well,flow_cell_id,experiment_tag,seconds_since_start_of_run,initial_0mv_current_pa,initial_0mv_current_std,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,group_1_adjusted_offset_0mv_mean,group_1_adjusted_offset_0mv_std,scan_running_voltage_mv,scan_offset_voltage_mv,reserve_pore_intercept_median_mv,group_1_offset_voltage_mv,mux_scan_assessment,total_time_active,total_good_samples,pore_median,pore_sd,strand_range,strand_median,include_well,group_order,conductance,intercept,collinear_confidence,conductance_filtered_data,initial_voltage_0_mv,initial_current_0_pa,initial_voltage_1_mv,initial_current_1_pa,initial_voltage_2_mv,initial_current_2_pa,multiple,pore_1,pore,event,adapter,strand,strand2,unavailable,zero,unknown_positive,unknown_negative,unclassed,transition,mux_uncertain,offset_0mv_mean,offset_0mv_std,intercept_adjusted_0mv_current_pa_0mv_mean,intercept_adjusted_0mv_current_pa_0mv_std,scan_number
402,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.637,0.789,-180,5,3.923,5,single_pore,0.0,32919.0,227.8,1.45,0.0,0.0,1,1.0,0.961,4.645,-2.9,True,-10,14.021,-20,23.772,-30,33.233,0.0,0.0,12454.0,2398.0,18067.0,0.0,0.0,10733.0,0.0,0.0,0.0,0.0,14.0,0.0,3.999,0.778,-1.078,0.78,1
403,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.903,0.796,-180,5,3.923,5,single_pore,0.0,28099.0,230.14,1.64,36.3,90.91,1,2.0,1.0,3.116,-0.57,True,-10,13.107,-20,23.136,-30,33.108,0.0,0.0,7949.0,336.0,16893.0,2921.0,0.0,15507.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.763,-2.39,0.759,1
403,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.379,0.597,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005,-65.609,-0.01,False,-10,-0.281,-20,-0.23,-30,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.592,-0.355,0.595,1
403,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.307,0.531,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-154.219,-0.04,False,-10,-0.29,-20,-0.268,-30,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.297,0.535,-0.307,0.542,1
403,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.597,0.905,-180,5,3.923,5,single_pore,0.0,31784.0,245.24,2.71,37.1,108.27,1,1.0,1.012,4.062,4.7,True,-10,14.306,-20,24.186,-30,34.536,0.0,0.0,11495.0,2586.0,10074.0,7629.0,0.0,11836.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521,0.858,-2.004,0.893,1
404,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.031,0.825,-180,5,3.923,5,single_pore,0.0,33444.0,234.45,1.81,0.0,0.0,1,1.0,1.005,4.137,0.38,True,-10,14.211,-20,24.24,-30,34.307,0.0,0.0,17821.0,0.0,15623.0,0.0,0.0,10998.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801,0.8,-1.549,0.787,1
404,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.032,3.804,-180,5,3.923,5,single_pore,0.0,26871.0,236.47,1.6,0.0,0.0,1,2.0,1.014,4.019,-2.5,True,-10,14.168,-20,24.428,-30,34.438,0.0,0.0,21387.0,716.0,4768.0,0.0,0.0,16111.0,0.0,0.0,0.0,0.0,0.0,0.0,3.777,0.819,-1.668,0.77,1
404,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.179,0.679,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-1.278,0.03,False,-10,0.451,-20,0.966,-30,1.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.009,0.691,-0.197,0.668,1
404,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
405,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
405,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.551,0.566,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-199.847,0.31,False,-10,-0.486,-20,-0.479,-30,-0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.507,0.552,-0.511,0.561,1
405,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.453,0.707,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.056,-5.796,0.06,False,-10,0.236,-20,0.792,-30,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.249,0.7,-0.462,0.688,1
405,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.372,0.484,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-117.499,0.04,False,-10,-0.333,-20,-0.304,-30,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.354,0.486,-0.367,0.485,1
406,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.267,0.725,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-2.502,0.03,False,-10,0.393,-20,0.915,-30,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19501.0,8392.0,0.0,0.0,0.0,0.0,0.0,-0.085,0.714,-0.302,0.708,1
406,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.318,4.061,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.048,-5.03,-0.73,False,-10,0.229,-20,0.748,-30,1.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,0.0,0.0,0.0,0.0,0.0,-0.194,0.867,-0.428,0.857,1
406,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.273,0.724,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-2.658,-0.17,False,-10,0.386,-20,0.924,-30,1.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.068,0.722,-0.294,0.707,1
406,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.392,0.53,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.008,-42.77,-0.18,False,-10,-0.279,-20,-0.186,-30,-0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.355,0.544,-0.397,0.537,1
407,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.361,0.76,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-4.041,-0.06,False,-10,0.353,-20,0.95,-30,1.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27893.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,0.739,-0.389,0.748,1
407,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.048,-5.997,-0.13,False,-10,0.189,-20,0.673,-30,1.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.189,0.818,-0.394,0.791,1
407,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.321,0.652,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.035,-6.227,-0.17,False,-10,0.128,-20,0.483,-30,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064.0,34056.0,0.0,0.0,0.0,0.0,0.0,-0.171,0.658,-0.316,0.653,1
407,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.053,0.703,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,1.616,-0.07,False,-10,0.629,-20,1.175,-30,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,0.166,0.713,-0.05,0.705,1
408,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.153,0.73,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.044,0.142,-0.42,False,-10,0.445,-20,0.911,-30,1.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.71,-0.19,0.72,1
408,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.526,1.206,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.011,-26.991,-0.32,False,-10,-0.186,-20,-0.064,-30,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.261,0.634,-0.322,0.623,1
408,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.4,0.532,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-155.946,-0.07,False,-10,-0.361,-20,-0.333,-30,-0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.378,0.524,-0.398,0.528,1
408,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.179,0.789,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.067,-0.178,-0.03,False,-10,0.662,-20,1.338,-30,2.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.798,-0.168,0.779,1
409,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.377,0.842,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.065,-2.158,0.16,False,-10,0.514,-20,1.158,-30,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27893.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237,0.821,-0.441,0.819,1
409,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.257,8.219,-180,5,3.923,5,single_pore,0.0,19125.0,249.16,2.41,0.0,0.0,1,1.0,1.053,5.335,-1.07,True,-10,16.137,-20,26.725,-30,37.206,0.0,0.0,6124.0,1447.0,11554.0,0.0,842.0,23376.0,0.0,1947.0,0.0,0.0,0.0,0.0,5.491,1.29,0.029,1.239,1
409,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.618,0.52,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-251.104,-0.34,False,-10,-0.618,-20,-0.58,-30,-0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.616,0.514,-0.615,0.527,1
409,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.427,0.508,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,-373.874,0.02,False,-10,-0.401,-20,-0.391,-30,-0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.418,0.499,-0.416,0.502,1
410,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.06,0.876,-180,5,3.923,5,single_pore,0.0,30288.0,235.75,1.92,42.3,99.18,1,1.0,1.011,4.725,-2.18,True,-10,14.847,-20,25.063,-30,35.061,0.0,0.0,10476.0,1373.0,13583.0,4856.0,0.0,14983.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807,0.829,-0.551,0.832,1
410,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
410,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.345,0.464,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,-251.663,-0.08,False,-10,-0.325,-20,-0.308,-30,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.327,0.466,-0.347,0.469,1
410,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.196,0.783,-180,5,3.923,5,single_pore,0.0,36678.0,232.26,2.42,38.0,86.76,1,2.0,0.982,4.717,0.19,True,-10,14.453,-20,24.262,-30,34.09,0.0,0.0,15877.0,651.0,14911.0,5239.0,0.0,7740.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475,0.765,-0.632,0.761,1
411,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
411,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.317,3.728,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.899,4.986,-19.86,True,-10,13.233,-20,23.216,-30,31.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31675.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239,0.879,-2.049,0.86,1
411,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.575,0.808,-180,5,3.923,5,unavailable,0.0,4762.0,243.41,3.27,0.0,0.0,0,0.0,0.934,4.178,-1.93,True,-10,13.212,-20,22.649,-30,31.893,0.0,0.0,752.0,854.0,3156.0,0.0,0.0,32689.0,0.0,0.0,0.0,0.0,0.0,0.0,3.683,0.791,-1.256,0.775,1
411,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.769,0.81,-180,5,3.923,5,single_pore,0.0,15478.0,234.5,3.68,0.0,0.0,1,1.0,0.107,8.61,-28.98,False,-10,3.379,-20,5.893,-30,5.509,0.0,0.0,5371.0,958.0,9149.0,0.0,0.0,17310.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088,0.857,0.081,0.785,1
412,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-3.985,0.752,-180,5,3.923,5,single_pore,0.0,31339.0,185.17,3.08,29.2,70.79,1,3.0,0.965,1.027,-3.79,True,-10,10.583,-20,20.425,-30,29.888,0.0,0.0,5457.0,1672.0,19327.0,4883.0,0.0,8105.0,0.0,0.0,0.0,0.0,354.0,0.0,0.69,0.734,-4.39,0.742,1
412,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.927,4.548,-180,5,3.923,5,single_pore,0.0,19605.0,238.27,1.71,32.7,101.04,1,1.0,1.017,3.079,-1.06,True,-10,13.286,-20,23.511,-30,33.63,0.0,0.0,11990.0,2148.0,4571.0,896.0,0.0,25089.0,0.0,0.0,0.0,0.0,17.0,0.0,2.932,0.828,-2.516,0.821,1
412,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
412,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.646,0.809,-180,5,3.923,5,single_pore,0.0,22283.0,232.86,2.38,33.6,94.61,1,2.0,1.007,2.875,-1.18,True,-10,12.948,-20,23.079,-30,33.092,0.0,0.0,9093.0,1322.0,9347.0,2521.0,10087.0,9843.0,0.0,836.0,0.0,0.0,153.0,0.0,2.483,0.732,-2.871,0.693,1
413,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.244,0.71,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.056,-1.783,-0.42,False,-10,0.452,-20,1.031,-30,1.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.0,4361.0,0.0,0.0,0.0,0.0,0.0,-0.035,0.708,-0.257,0.695,1
413,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.172,3.429,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-4.899,0.05,False,-10,0.273,-20,0.804,-30,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.194,0.822,-0.426,0.788,1
413,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.254,0.779,-180,5,3.923,5,single_pore,0.0,35091.0,224.84,1.71,0.0,0.0,1,1.0,0.067,-0.22,-1.72,False,-10,0.63,-20,1.382,-30,1.962,0.0,0.0,27051.0,935.0,7105.0,0.0,0.0,7805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.749,-0.257,0.722,1
413,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.248,0.683,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.057,-1.477,-0.2,False,-10,0.486,-20,1.07,-30,1.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,-0.009,0.674,-0.272,0.668,1
414,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.594,0.603,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.039,-12.862,-0.36,False,-10,-0.116,-20,0.287,-30,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40768.0,0.0,0.0,0.0,0.0,0.0,-0.435,0.596,-0.578,0.589,1
414,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.345,3.49,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-7.304,0.24,False,-10,0.164,-20,0.745,-30,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343,0.771,-0.579,0.752,1
414,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.754,0.635,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.043,-15.351,-0.12,False,-10,-0.231,-20,0.203,-30,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827.0,8071.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.649,-0.783,0.639,1
414,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.6,0.524,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.012,-45.123,-0.23,False,-10,-0.442,-20,-0.306,-30,-0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.555,0.527,-0.608,0.524,1
415,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.182,0.77,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06,-0.199,0.12,False,-10,0.594,-20,1.192,-30,1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.763,-0.18,0.752,1
415,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.825,2.923,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.07,0.832,0.0,False,-10,0.755,-20,1.452,-30,2.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.811,-0.23,0.777,1
415,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.135,0.691,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,-0.751,0.13,False,-10,0.467,-20,0.963,-30,1.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.055,0.673,-0.124,0.666,1
415,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.319,0.643,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.045,-4.547,-0.05,False,-10,0.247,-20,0.704,-30,1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28660.0,5891.0,0.0,0.0,0.0,0.0,0.0,-0.139,0.64,-0.326,0.643,1
416,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.104,0.711,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.039,0.256,-0.32,False,-10,0.391,-20,0.793,-30,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40768.0,0.0,0.0,0.0,0.0,0.0,0.052,0.707,-0.106,0.697,1
416,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.034,2.743,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.046,-7.122,-0.35,False,-10,0.127,-20,0.605,-30,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,0.762,-0.429,0.739,1
416,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.088,0.785,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.065,0.889,-0.12,False,-10,0.708,-20,1.366,-30,2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,0.149,0.795,-0.068,0.769,1
416,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.139,0.692,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.049,-0.884,-0.22,False,-10,0.445,-20,0.948,-30,1.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,0.049,0.68,-0.141,0.693,1
417,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.478,0.468,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-249.033,0.17,False,-10,-0.425,-20,-0.417,-30,-0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,-0.455,0.462,-0.476,0.461,1
417,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.503,4.016,-180,5,3.923,5,single_pore,0.0,28829.0,228.28,1.94,39.9,89.26,1,3.0,0.942,3.457,-0.72,True,-10,12.659,-20,22.111,-30,31.491,0.0,0.0,12817.0,1636.0,10947.0,3429.0,0.0,13536.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046,0.926,-2.059,0.924,1
417,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.033,0.802,-180,5,3.923,5,single_pore,0.0,26426.0,229.78,2.02,0.0,0.0,1,2.0,0.996,3.683,-4.12,True,-10,13.562,-20,23.727,-30,33.48,0.0,0.0,16189.0,787.0,9450.0,0.0,8157.0,10393.0,0.0,0.0,0.0,0.0,0.0,0.0,3.915,0.81,-1.287,0.791,1
417,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.909,0.803,-180,5,3.923,5,single_pore,0.0,16170.0,209.82,2.89,0.0,0.0,1,1.0,0.945,4.459,-2.29,True,-10,13.625,-20,23.188,-30,32.522,0.0,0.0,16170.0,0.0,0.0,0.0,0.0,24157.0,0.0,0.0,0.0,0.0,0.0,0.0,3.389,0.897,-1.139,0.778,1
418,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.324,0.745,-180,5,3.923,5,single_pore,0.0,42191.0,228.07,1.76,38.0,87.9,1,1.0,0.984,4.063,-0.68,True,-10,13.828,-20,23.703,-30,33.51,0.0,0.0,18473.0,342.0,11881.0,11495.0,42.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707,0.722,-1.626,0.729,1
